movie_id,title,tags
348892,Bajrangi Bhaijaan,comedy drama action a young mute girl from pakistan loses herself in india with no way to head back. a devoted man with a magnanimous spirit undertakes the task to get her back to her motherland and unite her with her family. salmankhan kareenakapoorkhan harshaalimalthotra kabirkhan hi
283589,Bang Bang!,action adventure comedy romance thriller a young bank receptionist gets mixed up with rajveer nanda  a man who has a mysterious background. hrithikroshan katrinakaif dannydenzongpa siddharthanand hi
352099,Bangistan,comedy drama two blundering terrorists with lofty ideologies  but ordinary talent  on a mission to change the world. riteshdeshmukh pulkitsamrat rajeshsharma karananshuman hi
467106,Bareilly Ki Barfi,romance comedy bitti mishra is a bohemian bareilly girl who falls deeply in love with pritam vidrohi  an author because she admires his progressive way of thinking. finding him though proves to be as hard as looking for a needle in the haystack. so bitti seeks the help of the local printing press-owner  chirag dubey on her journey of love. ayushmannkhurrana kritisanon rajkummarrao ashwinyiyertiwari hi
127501,Barfi!,drama romance comedy three young people learn that love can neither be defined nor contained by society's definition of normal and abnormal. ranbirkapoor priyankachoprajonas ileanad'cruz anuragbasu hi
399624,Befikre,romance comedy drama what starts as a crazy one-night stand ends up in a relationship. but dharam and shyra fall out of love just as quickly. where will life take them now? ranveersingh vaanikapoor elisabachirbey adityachopra hi
413548,Begum Jaan,action drama history on the eve of independence  the chairman of the border commission  sir cyril radcliffe decides to divide india and pakistan into equitable halves. what the administration doesn’t account for is the line running through the middle of begum jaan’s brothel situated plonk on the border; with one half falling in india and the other in pakistan. vidyabalan naseeruddinshah ridheematiwari srijitmukherji hi
28868,Being Cyrus,comedy drama thriller the sethna family resides in the hills of panchgani. a retired sculptor dinshaw heads the family of dinshaw's wife katy   brother farokh  sister-in-law tina and second brother fardoonjee . when the bizarre cyrus comes into their lives  it is soon revealed that things aren't quite right with the sethna family naseeruddinshah dimplekapadia saifalikhan homiadajania hi
254171,Bewakoofiyaan,romance comedy drama a middle-class corporate couple doesn't worry about money and living expenses until the recession drains their finances. rishikapoor ayushmannkhurrana sonamkapoorahuja nupurasthana hi
206324,Bhaag Milkha Bhaag,"history action drama the true story of the ""flying sikh"" world champion runner and olympian milkha singh who overcame the massacre of his family  civil war during the india-pakistan partition  and homelessness to become one of india's most iconic athletes. farhanakhtar sonamkapoorahuja divyadutta rakeyshomprakashmehra hi"
456567,Bhoomi,action drama a shoe-smith arun sachdeva (sanjay) is shattered when he discovers that his daughter  bhoomi (aditi) has been raped by dhauli (sharad) and his gang of three. the father and daughter grieve for a bit before planning revenge. sanjaydutt aditiraohydari sharadkelkar omungkumar hi
70067,Bol,drama the patriarch of a religious muslim family refuses to accept his intersex child  tearing his family apart. mahirakhan humaimamalick atifaslam shoaibmansoor hi
316654,Bombay Velvet,crime thriller an ordinary man  who goes against all odds to forge his own destiny and become a star in the glittering sky of 'bombay ' thriving on jazz and violence. ranbirkapoor anushkasharma karanjohar anuragkashyap hi
50099,Break Ke Baad,drama comedy romance aaliya is not ready for commitment even after a decade-long friendship with abhay. she remains indifferent when he follows her to australia  but is finally shaken when he announces his marriage. imrankhan deepikapadukone shahanagoswami danishaslam hi
330037,Brothers,action drama family david and monty  estranged half-brothers  train in mixed martial arts to earn a livelihood. however  things change when the two are forced to compete against each other in the final tournament. akshaykumar sidharthmalhotra jackieshroff karanmalhotra hi
350312,Bāhubali 2: The Conclusion,action adventure fantasy when mahendra  the son of bāhubali  learns about his heritage  he begins to look for answers. his story is juxtaposed with past events that unfolded in the mahishmati kingdom. prabhas ranadaggubati sathyaraj s.s.rajamouli hi
256040,Bāhubali: The Beginning,action adventure drama fantasy the young shivudu is left as a foundling in a small village by his mother. by the time he’s grown up  it has become apparent that he possesses exceptional gifts. he meets the beautiful warrior princess avanthika and learns that her queen has been held captive for the last 25 years. shividu sets off to rescue her  discovering his own origins in the process. prabhas ranadaggubati tamannaahbhatia s.s.rajamouli hi
471972,Chef,drama comedy family roshan kalra is a three-star michelin chef who gets fired from new york's gulli restaurant after he punches a customer. forced to take a break  he flies to kochi to spend time with his son  armaan and his estranged wife radha menon. it's a fruitful trip because he manages to mend broken family ties. in a bid to help him get his mojo back  his wife suggests he put up his own food truck and begin afresh. saifalikhan svarkamble padmapriyajanakiraman rajamenon hi
205022,Chennai Express,romance comedy action rahul embarks on a journey to a small town in tamil nadu to fulfill the last wish of his grandfather: to have his ashes immersed in the holy water of rameshwaram. en route  he meets a woman hailing from a unique family down south. as they find love through this journey in the exuberant lands of south india  an unanticipated drive awaits them. shahrukhkhan deepikapadukone nikitindheer rohitshetty hi
109221,Chittagong,war action drama jhunku  a 14-year-old youth in 1930s british bangladesh  embarks on a journey to determine where he belongs. manojbajpayee nawazuddinsiddiqui rajkummarrao bedabratapain hi
185357,Chokher Bali,drama romance a young woman is left to her own devices when her sickly husband dies. based on the novel by rabindranath tagore. aishwaryaraibachchan raimasen lilychakravarty rituparnoghosh hi
118051,Cocktail,romance drama comedy a shy simple traditional girl leaves her family in india for her new husband in london  where she meets a shameless flirt and a complicated party girl. saifalikhan deepikapadukone dianapenty homiadajania hi
206851,D-Day,action thriller four indian agents spend nine years under cover to track down india's most wanted criminal. irrfankhan arjunrampal rishikapoor nikkhiladvani hi
44425,Dabangg,action comedy crime a troubled relationship with his younger half-brother and stepfather compels chulbul pandey to become a corrupt but fearless cop whose life changes when he locks horns with a corrupt political leader. salmankhan sonakshisinha arbaazkhan abhinavkashyap hi
147405,Dabangg 2,action comedy crime chulbul pandey invites a fresh trouble when he kills the brother of a notorious politician and the former swears to wreak havoc in his life. salmankhan sonakshisinha arbaazkhan arbaazkhan hi
360814,Dangal,drama family comedy action dangal is an extraordinary true story based on the life of mahavir singh and his two daughters  geeta and babita phogat. the film traces the inspirational journey of a father who trains his daughters to become world class wrestlers. aamirkhan fatimasanashaikh sanyamalhotra niteshtiwari hi
248698,Dedh Ishqiya,comedy drama romance a team of con men fall for a begum and her female confidante. does their love fructify? naseeruddinshah madhuridixit arshadwarsi abhishekchaubey hi
20027,Delhi-6,drama roshan  an nri  arrives in old delhi with his ailing grandmother and starts to rediscover himself before getting caught in a religious dispute that shakes the once peaceful neighborhood. abhishekbachchan sonamkapoorahuja waheedarehman rakeyshomprakashmehra hi
79990,Desi Boyz,comedy drama two friends lose their jobs  then part bitterly after they get exposed as male strippers. akshaykumar johnabraham deepikapadukone rohitdhawan hi
320295,Detective Byomkesh Bakshy!,action mystery drama byomkesh  fresh out of college  agrees to investigate the disappearance of bhuvan  a chemist. assisted by bhuvan's son ajit  byomkesh links the case to a larger conspiracy that will unsettle calcutta. sushantsinghrajput anandtiwari neerajkabi dibakarbanerjee hi
15977,Dev.D,comedy drama romance because they come from different castes  the son of a tax collector and his true love are not allowed to marry  sending them down divergent paths. abhaydeol mahiegill kalkikoechlin anuragkashyap hi
15917,Devdas,drama romance after his wealthy family prohibits him from marrying the woman he is in love with  devdas mukherjee's life spirals further and further out of control as he takes up alcohol and a life of vice to numb the pain. shahrukhkhan madhuridixit aishwaryaraibachchan sanjayleelabhansali hi
504080,Dhadak,romance drama comedy madhukar and parthavi fall head over heels in love with each other  but the fact that they belong to different castes of society  becomes an obstacle in their romance. the lovers dare to go against societal norms and battle all odds for the sake of love. ishaankhattar janhvikapoor ashutoshrana shashankkhaitan hi
44977,Dhoom 3,action adventure crime thriller to avenge his father's death  a circus entertainer trained in magic and acrobatics turns thief to take down a corrupt bank in chicago. two cops from mumbai are assigned to the case. aamirkhan abhishekbachchan katrinakaif vijaykrishnaacharya hi
338065,Dil Dhadakne Do,drama family romance on a cruise to celebrate their parents' 30th wedding anniversary  a brother and sister deal with the impact of family considerations on their romantic lives. anilkapoor priyankachoprajonas shefalishah zoyaakhtar hi
370665,Dilwale,crime action comedy raj is a mafia member. one day he meet a girl (meera) while chasing by his rival gang and falls in love with her. later he finds out that this girl is the daughter of the leader of his rival gang. yet their love story continues until he was shot by his girlfriend upon a deep misunderstanding. after that incident these two lovers lives separate until their siblings fallen in love. with this new love story their paths intertwines again. shahrukhkhan kajol varundhawan rohitshetty hi
19404,Dilwale Dulhania Le Jayenge,comedy drama romance raj is a rich  carefree  happy-go-lucky second generation nri. simran is the daughter of chaudhary baldev singh  who in spite of being an nri is very strict about adherence to indian values. simran has left for india to be married to her childhood fiancé. raj leaves for india with a mission at his hands  to claim his lady love under the noses of her whole family. thus begins a saga. shahrukhkhan kajol amrishpuri adityachopra hi
393441,Dishoom,comedy action when india's top cricketer is kidnapped in the middle east  a loose cannon and a rookie cop are tasked with finding him before the high-stakes match with pakistan. johnabraham varundhawan akshayekhanna rohitdhawan hi
14071,Dostana,drama comedy romance two straight guys who pretend to be a couple to secure a posh miami apartment fall for their gorgeous roommate. hilarity ensures as kunal and sameer strive to convince everyone they are a couple while secretly trying to win neha's heart. abhishekbachchan johnabraham priyankachoprajonas tarunmansukhani hi
352173,Drishyam,crime drama thriller mystery a simple  street-smart man tries to protect his family from a tough cop looking for his missing son. ajaydevgn tabu shriyasaran nishikantkamat hi
325138,Dum Laga Ke Haisha,comedy drama romance a slim uneducated guy is pressured into an arranged marriage with an overweight college girl. the mismatched couple is challenged to compete in the annual wife-carrying race. ayushmannkhurrana bhumipednekar sanjaymishra sharatkatariya hi
84533,Ek Main Aur Ekk Tu,drama comedy romance rahul and riana meet each other for the first time  get drunk  and awake the next morning to find that they have gotten legally married to each other. imrankhan kareenakapoorkhan bomanirani shakunbatra hi
85985,Ek Tha Tiger,action romance thriller an indian agent is sent to observe the actions of a scientist but the mission becomes complicated when he falls in love with the scientist's pakistani caretaker. salmankhan katrinakaif girishkarnad kabirkhan hi
276935,Ek Villain,action crime thriller an ex-gangster reenters the world of violence after his pregnant wife is murdered and torments the killer by capturing and releasing him again and again. riteshdeshmukh sidharthmalhotra shraddhakapoor mohitsuri hi
118628,English Vinglish,comedy drama family in the united states for the first time  an indian housewife with a limited command of english turns manhattan into her personal language school. sridevi adilhussain mehdinebbou gaurishinde hi
283201,Finding Fanny,adventure comedy drama romance five friends from goa get lost during a journey to discover the lot of the childhood sweetheart of an old postman. deepikapadukone arjunkapoor naseeruddinshah homiadajania hi
376047,Fitoor,romance drama a young artist tries to win the heart of his muse  while her mother hatches a scheme to end his quest for true love. tabu katrinakaif adityaroykapur abhishekkapoor hi
199139,Fukrey,comedy drama romance the paths of four dream-chasing college friends cross with an array of colourful characters  from a tough-talking punjabi female don to a jugaad baaz college watchman. mayhem ensues. richachadha priyaanand alifazal mrigdeepsinghlamba hi
454776,Fukrey Returns,comedy drama a year after the first movie  the four friends are enjoying their lives to the fullest  get in trouble once again with bholi  who is released from prison earlier than expected and is broke. pulkitsamrat alifazal varunsharma mrighdeepsinghlamba hi
117691,Gangs of Wasseypur - Part 1,action thriller crime in 1970s india  a young man vows to take revenge on the man who killed his father decades earlier. manojbajpayee richachadha tigmanshudhulia anuragkashyap hi
126400,Gangs of Wasseypur - Part 2,action crime thriller after the death of his father and brother danish  faizal khan vows to take revenge by destroying ramadhir singh's gang. nawazuddinsiddiqui humaqureshi richachadha anuragkashyap hi
14070,Ghajini,action romance thriller a man suffering from anterograde amnesia as a result of a violent attack in the past sets out to avenge his girlfriend's death with the aid of photographs  notes and tattoos all over his body. aamirkhan asinthottumkal jiahkhan a.r.murugadoss hi
235984,Goliyon Ki Raasleela Ram-Leela,drama romance ran and leela are passionately in love with each other. the only problem is that their respective clans have been enemies for 500 years. ranveersingh deepikapadukone richachadha sanjayleelabhansali hi
250551,Gunday,action crime drama the lives of calcutta's most powerful gangsters - bikram and bala  changes when nandita enters it. then a counter-force takes charge and a thriller unfolds. ranveersingh arjunkapoor priyankachoprajonas aliabbaszafar hi
432140,Gurgaon,crime thriller a real estate baron kehri singh manages 'preet real estate' which he runs in his daughter's name whom he consider's to be his lucky mascot. a sidelined and insulted nikki singh is ignored by his father and is considered to be insolent  useless and unlucky. in order to pay off a huge debt to a local criminal  nikki sets off a chilling event that forces his father to revisit his dark past and confront a brutal truth. akshayoberoi pankajtripathi raginikhanna shankerraman hi
41518,Guzaarish,drama romance ethan  a magician rendered paralyzed in an accident  sets off a furor when he makes a petition to the court to end his own life. hrithikroshan aishwaryaraibachchan shernazpatel sanjayleelabhansali hi
280795,Haider,crime action drama romance a young man returns to kashmir after his father's disappearance to confront his uncle - the man he suspects to have a role in his father's fate. shahidkapoor tabu kaykaymenon vishalbhardwaj hi
339367,Hamari Adhuri Kahani,drama a single mother finds solace with a wealthy  but lonely hotel magnate  together they find love until her past comes back to confront her. vidyabalan emraanhashmi rajkummarrao mohitsuri hi
406042,Happy Bhag Jayegi,comedy romance after fleeing an arranged marriage  a feisty indian woman finds herself stranded in pakistan where the ex-governor's son helps reunite her with her boyfriend. dianapenty abhaydeol jimmyshergill mudassaraziz hi
314690,Haraamkhor,drama when a vulnerable new student finds comfort in her brash teacher  their academic relationship takes a manipulative and troubling turn. nawazuddinsiddiqui shwetatripathisharma trimalaadhikari shloksharma hi
251626,Hasee Toh Phasee,comedy romance on the eve of nikhil and karishma’s engagement  karishma’s wealthy father  devesh solanki  expresses his disapproval  believing nikhil to be a lackadaisical young man. with one week to prove himself worthy to marry karishma  nikhil and karishma's sister  meeta  grow closer to each other. sidharthmalhotra parineetichopra adahsharma vinilmathew hi
318106,Hawaizaada,drama fantasy history in 1895  shivkar bapuji talpade constructs and flies india's first unmanned plane  despite having the odds stacked against him. ayushmannkhurrana mithunchakraborty jeffreygoldberg vibhupuri hi
252841,Highway,drama romance crime right before her wedding  a young woman finds herself abducted and held for ransom. as the initial days pass  she begins to develop a strange bond with her kidnapper. randeephooda aliabhatt durgeshkumar imtiazali hi
456570,Hindi Medium,comedy drama mita and raj batra  an affluent couple from delhi’s chandni chowk  are grappling with getting their daughter admission into an english medium school. but there is one big problem. their zubaan is hindi  and the elitist snobs won’t let the hindi speaking hoi-polloi fit in. irrfankhan sabaqamar sanjanasanghi saketchaudhary hi
58051,Housefull,comedy romance believing himself to be a jinx and bringing bad luck upon himself and others  a man attempts to find true love  but ends up in very complicated relationships. akshaykumar arjunrampal riteshdeshmukh sajidkhan hi
85052,Housefull 2,comedy romance a comedy of errors wherein four men help each other to fool their prospective father-in-laws creating a cascade of confusion and mayhem. akshaykumar johnabraham riteshdeshmukh sajidkhan hi
391779,Housefull 3,comedy romance a father doesn't want his three daughters to get married. now  it's up to three men to try to and convince the father that they're a good fit for his daughters. akshaykumar abhishekbachchan riteshdeshmukh farhadsamji hi
5319,Hum Dil De Chuke Sanam,comedy drama romance nandini has to choose between sameer  the man who taught her to fall in love; and vanraj  the man from whom she learnt how to abide and fulfill promises of love. aishwaryaraibachchan salmankhan ajaydevgn sanjayleelabhansali hi
276928,Humpty Sharma Ki Dulhania,drama comedy romance a girl from ambala  kavya pratap singh  is about to be married. when she visits delhi to shop for her 'dhai lakh ka ghagra'(wedding dress worth rs. 2.5 lakh)  she meets humpty sharma  a carefree delhiite  and falls in love with him. varundhawan aliabhatt ashutoshrana shashankkhaitan hi
441751,Irada,thriller a mysterious bomb blast in a business tycoon's factory prompts the state cm to hire an nia officer. he meets an ex-army man seeking revenge for his dead daughter and a journalist demanding justice for her slain boyfriend. nothing is what it seems. the film raises contemporary ecological issue with lot of thrill. arshadwarsi naseeruddinshah sharadkelkar aparnasingh hi
103640,Ishaqzaade,drama action romance while fighting for the political supremacy of their respective families  a hindu man and a muslim woman share a forbidden romance. arjunkapoor parineetichopra gauaharkhan habibfaisal hi
33556,Ishqiya,thriller comedy while on the run from goons  a man and his nephew fall for a kidnapper's seductive widow. naseeruddinshah vidyabalan arshadwarsi abhishekchaubey hi
464458,Ittefaq,crime thriller mystery police officer dev investigates a double murder case that has only two witnesses - an acclaimed writer vikram and a young homemaker maya  who also happen to be the prime suspects in the case. he finds himself being torn between their own version's of what happened on the fateful night  and takes it upon himself to figure out the real story and capture the real murderer. akshayekhanna sidharthmalhotra sonakshisinha abhaychopra hi
441906,Jab Harry Met Sejal,comedy drama romance haunted by the memories of home he once knew  a middle-aged tour guide unconsciously embarks on a journey to find self. shahrukhkhan anushkasharma arukrishanshverma imtiazali hi
132316,Jab Tak Hai Jaan,drama romance a bomb disposal expert becomes bitter and lonely and is unable to fall in love until he is forced to deal with his past. shahrukhkhan katrinakaif anushkasharma yashchopra hi
11807,Jab We Met,drama comedy romance a depressed wealthy businessman and a spunky and care-free young woman embark on an unexpected journey that changes their lives. shahidkapoor kareenakapoorkhan tarunarora imtiazali hi
401285,Jagga Jasoos,adventure comedy mystery romance a gifted teenage detective searches for his missing father with his ladylove assistant. ranbirkapoor katrinakaif sayanigupta anuragbasu hi
14073,Jodhaa Akbar,romance history drama a sixteenth century love story about a marriage of alliance that gave birth to true love between a mughal emperor and a rajput princess. hrithikroshan aishwaryaraibachchan sonusood ashutoshgowariker hi
177358,Jolly LLB,comedy drama the film is a social satire on the law system of the country india. arshadwarsi bomanirani saurabhshukla subhashkapoor hi
412090,Jolly LLB 2,comedy crime a blunt  abrasive and yet oddly compassionate jagdishwar mishra aka jolly  a small-time struggling lawyer who moves from kanpur to the city of nawabs to pursue his dream of becoming a big-time lawyer. akshaykumar annukapoor saurabhshukla subhashkapoor hi
456565,Judwaa 2,action comedy romance separated at birth and peculiarly connected via their reflexes  twins prem and raja are reunited with each other as they set out to take down the underground smuggling world. varundhawan jacquelinefernandez taapseepannu daviddhawan hi
403867,Kaabil,action thriller drama rohan is a kind  happy young man who has been blind since birth and works as a voice-over artist for a living. through friends  he meets supriya  a working woman who is also blind  but proudly independent. the two start liking each other and get married. rohan toughest journey starts in his quest of vengeance for supriya's indirect murderers. hrithikroshan yamigautam ronitroy sanjaygupta hi
468469,Kaalakaandi,comedy thriller drama unfolding through a course of a night in mumbai  kaalakaandi showcases three parallel tracks — a man who discovers he has terminal illness decides to let go of his principles and live a little; a woman involved in a hit-and-run seeks redemption and two goons must decide if they can trust each other. saifalikhan akshayoberoi ishatalwar akshatverma hi
10757,Kabhi Khushi Kabhie Gham,comedy drama years after his father disowns his adopted brother for marrying a woman of lower social standing  a young man goes on a mission to reunite his family. shahrukhkhan amitabhbachchan hrithikroshan karanjohar hi
413547,Kahaani 2,thriller mystery vidya sinha (vidya balan) has only one obsession in life. she wants to see her teenage daughter mini  who is paralysed waist-downwards  walk again. but  is this scenario as obvious as it seems? or is vidya an impersonator of durga rani singh from kalimpong  who is wanted for kidnapping and murder? vidyabalan arjunrampal jugalhansraj sujoyghosh hi
168245,Kai Po Che!,drama three friends growing up in india at the turn of the millennium set out to open a training academy to produce the country's next cricket stars. sushantsinghrajput rajkummarrao amitsadh abhishekkapoor hi
4254,Kal Ho Naa Ho,comedy drama romance an uptight mba student falls for the charismatic new neighbor who charms her troubled family – but he has a secret that forces him to push her away. shahrukhkhan preityzinta saifalikhan nikkhiladvani hi
20688,Kaminey,action crime drama two brothers  as different as chalk and cheese  find their lives intertwined when one puts himself in danger via a `get rich quick' scheme and the other finds there is a price on his head. shahidkapoor priyankachoprajonas amolegupte vishalbhardwaj hi
374173,Kapoor & Sons,drama romance comedy returning home to visit their ill grandfather  two estranged brothers must confront their unresolved rivalry while their parents’ marriage frays. sidharthmalhotra fawadkhan aliabhatt shakunbatra hi
533237,Karwaan,adventure comedy avinash  a dejected soul stuck in a dead-end job shares a strange relationship with his father. he holds him responsible for crushing his dreams. however  he is left pondering upon this longstanding hatred when he hears of his father’s untimely demise. irrfankhan dulquersalmaan mithilapalkar akarshkhurana hi
50777,Khelein Hum Jee Jaan Sey,action drama history 1930  british india: in the province of undivided bengal lies the sleepy  peaceful port of chittagong. in this unassuming little town a revolution is about to begin; a revolution which will forever wake all of chittagong and inspire the entire nation. abhishekbachchan deepikapadukone sikandarkher ashutoshgowariker hi
291157,Khoobsurat,comedy romance a vibrant  hopelessly romantic physiotherapist meets a handsome young rajput prince who is the complete opposite of her – and is engaged to someone else. sonamkapoorahuja fawadkhan kirronkher shashankaghosh hi
390437,Ki & Ka,comedy romance an unconventional woman  gains immense success in her professional life but things take a turn when she meets a guy  who wants to be a house husband. kareenakapoorkhan arjunkapoor rajatkapoor r.balki hi
296690,Kill Dil,action drama romance once upon a time in north india  two killers – dev and tutu - roamed free. abandoned when young and vulnerable  bhaiyaji gave them shelter and nurtured them to kill! all is normal in their lives until destiny throws free-spirited disha into the mix. what follows is a game of defiance  deception and love. ranveersingh alizafar govinda shaadali hi
11854,Kuch Kuch Hota Hai,romance drama per her mother's last wish  an 8 year old girl sets out to reunite her father with his college best friend who was in love with him. shahrukhkhan kajol ranimukerji karanjohar hi
19666,Lagaan: Once Upon a Time in India,adventure romance drama in 1890s india  an arrogant british commander challenges the harshly taxed residents of champaner to a high-stakes cricket match. aamirkhan gracysingh rachelshelley ashutoshgowariker hi
21461,Lage Raho Munna Bhai,comedy drama romance lovable goon munna falls for a morning radio host by the name of jahnvi  who also runs an elders' home which an unscrupulous builder seeks to attain. in order to gain jahnvi’s attention  he cheats his way to winning a mahatma gandhi radio quiz. when jahnvi consequently expresses interest in munna  he and his best friend circuit attempt to keep up the facade. sanjaydutt arshadwarsi dilipprabhavalkar rajkumarhirani hi
418235,Lipstick Under My Burkha,comedy drama four ordinary women  inflicted by silly societal norms  have to steal  lie  cheat and hide in order to lead the lives that they rightfully deserve. aahanakumra ratnapathakshah plabitaborthakur alankritashrivastava hi
205017,Lootera,drama romance in a village  a young archaeologist falls in love with a landlord's daughter. their union seems doomed. but destiny brings them together a year later. will they live happily ever after? ranveersingh sonakshisinha adilhussain vikramadityamotwane hi
19663,Love Aaj Kal,comedy drama romance two lovers break up after they realize that their career goals are pulling them in different directions. saifalikhan deepikapadukone rishikapoor imtiazali hi
138370,Luv Shuv Tey Chicken Khurana,comedy on-the-run from the london mafia  omi returns to his ancestral village – a place he’d flown from with his grandad’s money and grander ‘london dreams’. will omi be able to hide his failures while chasing love  and the lost recipe of the infamous dish  ‘chicken khurana’? kunalkapoor humaqureshi mukeshchhabra sameersharma hi
397365,Madaari,thriller drama a common man kidnaps the son of the home minister of india to get answers about the loss of his own son  caused by the illegal acts committed by corrupt government officials. irrfankhan jimmyshergill tushardalvi nishikantkamat hi
262903,Main Tera Hero,romance comedy seenu loves sunaina but they're chased by a stalking cop  an infatuated beauty and her mafia don dad - can seenu's heroics work? varundhawan ileanad'cruz nargisfakhri daviddhawan hi
284288,Mary Kom,action drama history a chronicle of the life of indian boxer 'mary kom' who went through several hardships before audaciously accomplishing her ultimate dream. priyankachoprajonas darshankumaar shishirsharma omungkumar hi
336203,Masaan,drama four lives intersect along the ganges: a low caste boy in hopeless love  a daughter ridden with guilt of a sexual encounter ending in a tragedy  a hapless father with fading morality  and a spirited child yearning for a family  long to escape the moral constructs of a small-town. richachadha sanjaymishra vickykaushal neerajghaywan hi
139521,Matru Ki Bijlee Ka Mandola,comedy drama harry is an industrialist who loves his daughter bijlee  and the bond they share with harry's man friday  matru. bijlee's plan to wed the son of a politician  however  brings twists and turns in the lives of matru  bijlee and mandola. anushkasharma imrankhan pankajkapur vishalbhardwaj hi
75157,Mausam,romance drama a war  religious conflicts  and misunderstandings create obstacles for a couple of different faiths. shahidkapoor sonamkapoorahuja anupamkher pankajkapur hi
74458,Mere Brother Ki Dulhan,drama comedy romance london-based luv agnihotri decides to end his bachelorhood and asks his bollywood film-maker brother  kush  to find a bride for him - much to the displeasure of his dehradun-based father. kush accordingly meets and interviews a variety of women  and finally selects delhi-based dimple dixit  a woman he had known before  to be the perfect match. dimple and luv meet on-line  are attracted to each other  and the former travels to india where the two families get the couple formally engaged. it is then dimple decides that she prefers kush. watch as things spiral out of control when she insists that kush must elope with her. alizafar imrankhan katrinakaif aliabbaszafar hi
455470,Meri Pyaari Bindu,drama romance abhimanyu roy is stuck with writer's block until he decides to re-live the memories of his childhood sweetheart bindu who aspires to be a successful singer and struggles to give abhi the one thing he craves - stability. ayushmannkhurrana parineetichopra kamalikabanerjee akshayroy hi
11518,Mohabbatein,drama romance at a prestigious all-male university  three friends seek love outside of the school grounds; at the same time  a newly-hired music teacher seeks to befriend and loosen up the militantly strict headmaster. amitabhbachchan shahrukhkhan aishwaryaraibachchan adityachopra hi
402672,Mohenjo Daro,adventure drama history romance during the indus valley civilization  an indigo farmer strives for the justice and protection of the city of mohenjo-daro and its civilians from an evil politician. hrithikroshan poojahegde kabirbedi ashutoshgowariker hi
404604,Mom,crime drama thriller after her stepdaughter is sexually assaulted at a party  a furious mother sets out to destroy the lives of the four perpetrators who walked free. sridevi sajalali adnansiddiqui raviudyawar hi
463063,Mubarakan,comedy drama singleton kartar singh is left with the responsibility of raising his two orphaned nephews. he asks his brother in punjab to raise charan and his sister in london to raise karan. when the twins cross continents  they leave behind a trail of confusion. anilkapoor arjunkapoor ileanad'cruz aneesbazmee hi
20495,Mujhse Shaadi Karogi,romance comedy sameer  fast at losing his temper is re-located to goa where he falls in love with rani. but sameer's new roommate sunny  has some plans of his own. salmankhan priyankachoprajonas akshaykumar daviddhawan hi
376869,Neerja,drama thriller neerja is a portrayal on the life of the courageous neerja bhanot  who sacrificed her life while protecting the lives of 359 passengers on the pan am flight 73 in 1986. the flight was hijacked by a terrorist organization. sonamkapoorahuja shabanaazmi shekharravjiani rammadhvani hi
439128,Newton,comedy drama a government clerk on election duty in a conflict-ridden jungle of central india tries his best to conduct free and fair voting despite the apathy of security forces and the looming fear of guerrilla attacks by communist rebels. rajkummarrao pankajtripathi anjalipatil amitmasurkar hi
361249,Nil Battey Sannata,drama family behind the magnificent taj mahal lies a cluster of dingy homes where chanda (35)  a domestic help  lives with her 14-year-old daughter appu. chanda aspires and dreams that her daughter will study and embrace a better fate. when appu tells her she wants to quit school and become a maid like her  chanda takes a strong decision: she will herself go back to school  and even join the class of her daughter. swarabhasker ratnapathakshah pankajtripathi ashwinyiyertiwari hi
411625,Noor,comedy romance drama adventure the jumbled up  crazy and happening life of journalist noor takes a dramatic turn when she comes across a news breaking cover story sonakshisinha garethlawrence kanangill sunhilsippy hi
413882,Ok Jaanu,drama romance adi and tara move to bombay to pursue their dreams. a chance meeting sparks off a heady  no strings attached romance until their careers pull them apart. will ambition prevail over matters of the heart? adityaroykapur shraddhakapoor leelasamson shaadali hi
8079,Om Shanti Om,comedy thriller drama reincarnated 30 years after being killed in a suspicious on-set fire  a small-time actor is determined to punish the person who ignited the blaze. shahrukhkhan deepikapadukone arjunrampal farahkhan hi
33081,Paheli,romance drama fantasy kishanlal marries the beautiful lachchi  but the day after the wedding  he leaves on business for five years. when kishanlal reappears only a few days later  lachchi is delighted  but this new kishanlal is in fact a spirit who has taken the form of lachchi's husband  after having seen her by chance and fallen in love with her. four years later  the real kishanlal returns and the townsfolk must determine who is who. shahrukhkhan ranimukerji anupamkher amolpalekar hi
413421,Phillauri,fantasy comedy romance drama a man is forced to marry a tree to ward off ill-luck that surrounds his love-life which turns into a nightmare when the tree is embodied by a spirit with an unfinished business. anushkasharma diljitdosanjh surajsharma anshailal hi
399068,Phobia,drama mystery thriller if you're not safe at home  and you're not safe outside  what do you do? where do you go? is it possible to face your fears? find out in the spookiest psychological thriller of the year  phobia  starring radhika apte. radhikaapte satyadeepmisra ankurvikal pavankirpalani hi
332835,Piku,comedy drama a taxi driver is caught between a dysfunctional relationship between a woman and her father as he drives them to kolkata. deepikapadukone amitabhbachchan irrfankhan shoojitsircar hi
415358,Pink,drama thriller a sexual assault victim  unjustly tried for the attempted murder of her attacker  is defended by a retired lawyer who challenges india's rape culture. amitabhbachchan taapseepannu kirtikulhari aniruddharoychowdhury hi
297222,PK,comedy drama adventure science fiction a stranger in the city asks questions no one has asked before. known only by his initials  the man's innocent questions and childlike curiosity take him on a journey of love  laughter and letting go. aamirkhan anushkasharma sushantsinghrajput rajkumarhirani hi
